usage_id,equipment_id,rental_id,timestamp,latitude,longitude,runtime_hours_total,runtime_hours_session,idle_hours,fuel_level,fuel_consumption_rate,engine_temperature,hydraulic_pressure,vibration_level,load_weight,speed_kmh,battery_level,signal_strength,is_operating,operator_id
10585,CAT00094,RENT000530,2024-08-21 21:28:25,28.902206,-108.149954,1.55,0.0,0.31,97.12,0.0,103.23,1181.96,1.538,3280.77,18.74,20,5,0,OP4881
10586,CAT00094,RENT000530,2024-08-22 08:50:31,35.587374,-121.04582,1.55,0.0,1.48,78.18,0.0,72.47,1701.77,0.857,4099.33,31.35,76,4,0,OP2804
10587,CAT00094,RENT000530,2024-08-22 20:12:37,27.897607,-102.256038,1.55,0.0,0.19,31.86,0.0,86.87,2938.78,1.205,2956.53,11.71,81,1,0,OP6255
10588,CAT00094,RENT000530,2024-08-23 07:34:44,27.057628,-116.361098,3.91,2.36,0.0,11.45,6.31,105.07,1194.35,1.951,1577.69,35.5,91,4,1,OP3871
10589,CAT00094,RENT000530,2024-08-23 18:56:50,32.263967,-90.110424,3.91,0.0,0.58,77.09,0.0,87.72,2949.28,1.178,693.77,16.9,32,1,0,OP3854
10590,CAT00094,RENT000530,2024-08-24 06:18:56,32.765696,-124.824079,3.91,0.0,1.45,91.03,0.0,108.94,1408.89,1.895,3682.81,36.79,82,4,0,OP3512
10591,CAT00094,RENT000530,2024-08-24 17:41:03,31.890145,-99.694671,3.91,0.0,1.55,46.11,0.0,98.45,2433.24,1.298,1024.25,36.06,24,1,0,OP8461
10592,CAT00094,RENT000530,2024-08-25 05:03:09,43.049002,-122.826779,3.91,0.0,0.21,28.94,0.0,80.71,2315.69,1.456,879.96,20.67,68,5,0,OP5953
10593,CAT00094,RENT000530,2024-08-25 16:25:15,37.81903,-67.265616,3.91,0.0,1.76,57.24,0.0,89.96,1344.41,0.744,2681.6,15.65,47,3,0,OP3722
10594,CAT00094,RENT000530,2024-08-26 03:47:22,32.094053,-118.799487,3.91,0.0,1.53,91.26,0.0,96.6,1397.7,0.149,3100.82,0.3,96,3,0,OP3695
10595,CAT00094,RENT000530,2024-08-26 15:09:28,33.86603,-80.226902,6.27,2.36,0.0,10.18,12.698,84.7,1509.56,1.102,2823.55,8.91,95,1,1,OP8753
10596,CAT00094,RENT000530,2024-08-27 02:31:34,43.605561,-109.564815,7.44,1.17,0.0,75.49,18.283,88.12,1890.7,0.937,3300.48,10.2,86,3,1,OP6744
10597,CAT00094,RENT000530,2024-08-27 13:53:41,26.803722,-92.848415,7.44,0.0,0.21,60.29,0.0,79.99,1535.37,0.331,3575.59,2.2,46,4,0,OP6495
10598,CAT00094,RENT000530,2024-08-28 01:15:47,29.536821,-120.788822,11.31,3.87,0.0,56.57,13.928,99.15,2133.05,0.736,2710.3,7.82,31,4,1,OP5972
10599,CAT00094,RENT000530,2024-08-28 12:37:53,43.482207,-104.762438,12.07,0.76,0.0,42.45,13.591,76.91,2801.92,0.348,4509.4,26.54,24,1,1,OP9107
10600,CAT00094,RENT000530,2024-08-29 00:00:00,38.615707,-76.42028,12.07,0.0,0.54,50.3,0.0,80.47,2080.15,1.061,3963.95,16.73,62,4,0,OP1514
10601,CAT00152,RENT000531,2023-09-26 00:00:00,43.526764,-89.237391,3.63,3.63,0.0,55.99,19.247,72.62,1900.69,0.473,320.03,34.27,84,4,1,OP3747
10602,CAT00152,RENT000531,2023-09-26 17:41:03,31.67364,-108.874787,3.63,0.0,0.59,31.44,0.0,86.98,1369.4,1.943,336.17,20.22,48,3,0,OP3718
10603,CAT00152,RENT000531,2023-09-27 11:22:06,45.452014,-121.192799,4.5,0.88,0.0,18.33,18.938,102.64,2196.83,0.858,2340.62,32.21,98,1,1,OP1752
10604,CAT00152,RENT000531,2023-09-28 05:03:09,40.872316,-116.480645,4.5,0.0,0.56,45.19,0.0,93.15,1411.35,0.515,4273.99,12.84,78,2,0,OP4352
10605,CAT00152,RENT000531,2023-09-28 22:44:12,38.009854,-86.109117,4.5,0.0,1.41,93.13,0.0,109.31,2453.58,1.201,4359.36,2.42,74,4,0,OP2784
10606,CAT00152,RENT000531,2023-09-29 16:25:15,46.918697,-81.118003,7.95,3.45,0.0,36.8,12.6,76.21,2443.43,1.506,100.11,0.55,30,5,1,OP4681
10607,CAT00152,RENT000531,2023-09-30 10:06:18,27.462983,-99.97245,9.76,1.81,0.0,79.67,15.668,85.83,2081.39,0.559,3419.84,1.85,39,4,1,OP7574
10608,CAT00152,RENT000531,2023-10-01 03:47:22,28.992499,-68.594755,10.75,0.98,0.0,97.69,11.115,97.29,2663.53,0.867,453.49,11.44,99,5,1,OP2725
10609,CAT00152,RENT000531,2023-10-01 21:28:25,28.195959,-67.376132,10.75,0.0,1.97,43.46,0.0,97.29,1522.62,1.735,3748.95,9.18,47,3,0,OP4305
10610,CAT00152,RENT000531,2023-10-02 15:09:28,45.496139,-82.244578,11.46,0.72,0.0,57.01,7.619,85.74,1526.19,1.556,724.27,15.92,51,1,1,OP7744
10611,CAT00152,RENT000531,2023-10-03 08:50:31,35.503355,-124.238473,13.16,1.7,0.0,27.53,6.636,79.55,2582.84,0.689,3866.89,9.71,84,1,1,OP9361
10612,CAT00152,RENT000531,2023-10-04 02:31:34,41.158085,-87.809649,13.16,0.0,0.35,88.87,0.0,70.53,1117.61,1.591,1363.05,31.67,78,5,0,OP1007
10613,CAT00152,RENT000531,2023-10-04 20:12:37,38.058711,-116.517528,15.73,2.57,0.0,51.88,17.622,83.04,2675.07,1.532,2986.93,26.03,96,2,1,OP3894
10614,CAT00152,RENT000531,2023-10-05 13:53:41,34.563534,-102.68564,19.17,3.44,0.0,29.9,16.173,94.13,2944.33,0.835,3074.82,21.14,21,2,1,OP5506
10615,CAT00152,RENT000531,2023-10-06 07:34:44,39.919495,-117.472971,19.17,0.0,1.83,36.0,0.0,91.59,2700.45,1.897,2860.84,37.94,99,3,0,OP8560
10616,CAT00152,RENT000531,2023-10-07 01:15:47,29.85218,-95.630977,19.17,0.0,0.92,89.34,0.0,75.97,2316.69,1.166,2094.42,17.58,24,5,0,OP3254
10617,CAT00152,RENT000531,2023-10-07 18:56:50,44.124136,-68.318318,19.17,0.0,1.96,16.01,0.0,86.62,2411.62,0.529,4700.99,39.73,81,4,0,OP3744
10618,CAT00152,RENT000531,2023-10-08 12:37:53,40.692349,-101.839603,19.17,0.0,0.6,80.27,0.0,85.23,2878.53,0.618,1806.96,1.31,87,4,0,OP5633
10619,CAT00152,RENT000531,2023-10-09 06:18:56,37.780876,-111.999269,20.45,1.27,0.0,15.02,20.465,109.35,1661.42,0.496,4625.9,39.29,65,1,1,OP4352
10620,CAT00152,RENT000531,2023-10-10 00:00:00,36.452712,-86.499576,20.45,0.0,1.27,63.49,0.0,101.51,2178.56,1.575,2339.07,30.82,83,4,0,OP6064
10621,CAT00130,RENT000532,2025-06-14 00:00:00,48.69988,-67.051807,3.92,3.92,0.0,88.59,18.517,104.99,2787.89,0.842,4957.62,3.06,57,5,1,OP1657
10622,CAT00130,RENT000532,2025-06-17 03:47:22,41.132287,-121.01515,3.92,0.0,0.05,92.15,0.0,108.1,1615.41,0.445,1410.72,17.66,40,2,0,OP4046
10623,CAT00130,RENT000532,2025-06-20 07:34:44,42.97013,-115.055182,3.92,0.0,1.48,41.02,0.0,104.58,1408.06,0.451,601.69,28.48,94,4,0,OP2128
10624,CAT00130,RENT000532,2025-06-23 11:22:06,34.978739,-82.395953,4.44,0.53,0.0,37.98,18.822,75.45,2326.06,1.007,724.15,11.56,71,1,1,OP6202
10625,CAT00130,RENT000532,2025-06-26 15:09:28,44.531542,-96.185083,8.13,3.68,0.0,80.14,22.293,86.74,1286.78,1.509,3105.54,27.88,44,3,1,OP5306
10626,CAT00130,RENT000532,2025-06-29 18:56:50,47.270794,-96.584108,9.52,1.4,0.0,17.48,24.684,107.41,2138.26,1.353,1944.67,35.46,71,2,1,OP3493
10627,CAT00130,RENT000532,2025-07-02 22:44:12,45.115143,-73.705929,9.52,0.0,1.29,77.35,0.0,78.42,1815.35,0.728,4392.81,17.84,64,1,0,OP2282
10628,CAT00130,RENT000532,2025-07-06 02:31:34,33.873059,-118.764612,9.52,0.0,1.54,52.47,0.0,79.85,2745.82,1.554,4429.61,4.27,43,2,0,OP7514
10629,CAT00130,RENT000532,2025-07-09 06:18:56,46.425916,-102.144174,9.52,0.0,0.58,56.9,0.0,103.64,2774.9,1.721,2565.13,2.68,99,4,0,OP9566
10630,CAT00130,RENT000532,2025-07-12 10:06:18,43.202296,-68.056256,13.26,3.74,0.0,65.1,15.404,102.73,2275.8,0.47,3776.71,15.74,85,4,1,OP9180
10631,CAT00130,RENT000532,2025-07-15 13:53:41,25.487089,-123.209819,13.95,0.69,0.0,29.14,21.61,77.19,2452.74,1.107,89.13,13.72,44,1,1,OP6789
10632,CAT00130,RENT000532,2025-07-18 17:41:03,39.173337,-97.720371,15.37,1.42,0.0,71.98,5.768,87.98,2619.59,1.046,2756.94,7.75,27,1,1,OP6287
10633,CAT00130,RENT000532,2025-07-21 21:28:25,31.973534,-109.369861,15.37,0.0,0.98,33.66,0.0,79.23,1204.05,1.436,4677.15,14.85,92,2,0,OP2757
10634,CAT00130,RENT000532,2025-07-25 01:15:47,43.411545,-82.608299,15.37,0.0,1.98,94.45,0.0,107.5,1533.89,1.175,617.61,34.79,32,1,0,OP6738
10635,CAT00130,RENT000532,2025-07-28 05:03:09,31.387973,-75.732088,17.45,2.08,0.0,19.9,13.939,72.36,2134.97,1.469,1839.16,17.59,99,1,1,OP7222
10636,CAT00130,RENT000532,2025-07-31 08:50:31,29.473326,-67.79293,19.6,2.15,0.0,53.92,10.972,93.45,1537.0,1.037,3088.15,2.23,89,1,1,OP8389
10637,CAT00130,RENT000532,2025-08-03 12:37:53,36.927275,-117.950875,19.6,0.0,1.66,19.88,0.0,84.19,2304.94,1.945,1472.81,28.42,96,5,0,OP7363
10638,CAT00130,RENT000532,2025-08-06 16:25:15,45.725705,-100.403162,22.56,2.96,0.0,80.12,14.298,79.32,1300.08,0.676,1949.3,4.31,21,2,1,OP3077
10639,CAT00130,RENT000532,2025-08-09 20:12:37,29.262613,-76.686372,22.56,0.0,1.92,19.26,0.0,77.4,2441.62,1.288,729.27,28.64,69,5,0,OP5983
10640,CAT00130,RENT000532,2025-08-13 00:00:00,31.335365,-72.691437,22.56,0.0,0.97,73.97,0.0,98.2,1502.48,0.314,2077.29,19.91,24,4,0,OP5712
10641,CAT00131,RENT000533,2023-11-25 00:00:00,30.492246,-81.401977,0.0,0.0,1.33,15.03,0.0,97.66,1894.12,2.0,1330.63,0.57,73,4,0,OP2346
10642,CAT00131,RENT000533,2023-11-26 13:53:41,27.634505,-79.194219,3.2,3.2,0.0,95.78,13.92,89.12,2008.83,0.356,4432.52,25.05,51,2,1,OP2012
10643,CAT00131,RENT000533,2023-11-28 03:47:22,25.224553,-110.432787,5.87,2.67,0.0,42.92,11.909,108.08,1635.3,1.313,3390.61,21.0,38,1,1,OP4772
10644,CAT00131,RENT000533,2023-11-29 17:41:03,26.112617,-116.198716,9.14,3.27,0.0,88.71,13.34,102.21,1412.76,0.998,2577.85,38.75,95,2,1,OP6570
10645,CAT00131,RENT000533,2023-12-01 07:34:44,31.004229,-79.282919,9.14,0.0,1.58,95.95,0.0,72.11,1607.58,0.131,3541.96,31.11,54,1,0,OP8487
10646,CAT00131,RENT000533,2023-12-02 21:28:25,40.414799,-120.513983,11.21,2.08,0.0,49.89,10.772,104.48,2669.58,1.236,1759.87,20.11,94,4,1,OP6672
10647,CAT00131,RENT000533,2023-12-04 11:22:06,43.393383,-122.742981,11.21,0.0,0.63,37.19,0.0,103.63,2920.73,1.277,2547.42,13.46,67,5,0,OP4402
10648,CAT00131,RENT000533,2023-12-06 01:15:47,35.107462,-75.862244,14.12,2.9,0.0,44.42,12.419,90.49,2272.38,0.69,4059.98,2.41,42,5,1,OP4494
10649,CAT00131,RENT000533,2023-12-07 15:09:28,48.225187,-94.610293,15.3,1.19,0.0,73.49,16.389,85.4,2790.21,1.844,1221.12,5.95,100,2,1,OP1238
10650,CAT00131,RENT000533,2023-12-09 05:03:09,45.529304,-75.118719,15.3,0.0,1.76,88.73,0.0,83.89,1481.03,1.735,2127.47,15.26,66,3,0,OP7964
10651,CAT00131,RENT000533,2023-12-10 18:56:50,45.24975,-77.034761,18.31,3.01,0.0,84.47,7.912,85.06,2961.99,1.251,4483.87,28.68,59,5,1,OP1806
10652,CAT00131,RENT000533,2023-12-12 08:50:31,37.274915,-78.463085,20.66,2.34,0.0,65.94,20.343,78.51,1943.07,0.405,4123.35,1.88,70,4,1,OP2529
10653,CAT00131,RENT000533,2023-12-13 22:44:12,44.926181,-92.70589,20.66,0.0,0.65,82.24,0.0,70.11,1398.7,0.789,686.84,18.02,43,5,0,OP5169
10654,CAT00131,RENT000533,2023-12-15 12:37:53,34.156193,-81.962994,23.8,3.15,0.0,27.6,20.623,71.56,1932.55,0.923,1373.96,27.11,46,5,1,OP4798
10655,CAT00131,RENT000533,2023-12-17 02:31:34,35.235526,-100.378774,23.8,0.0,0.4,75.33,0.0,88.3,1790.85,1.385,4034.16,9.34,88,2,0,OP9797
10656,CAT00131,RENT000533,2023-12-18 16:25:15,40.026953,-75.809097,23.8,0.0,0.55,30.1,0.0,85.0,1865.98,0.313,894.79,13.65,50,1,0,OP5533
10657,CAT00131,RENT000533,2023-12-20 06:18:56,45.08518,-91.21888,23.8,0.0,0.11,23.59,0.0,103.53,2728.22,0.649,1837.15,1.46,67,5,0,OP2649
10658,CAT00131,RENT000533,2023-12-21 20:12:37,44.976192,-92.546905,23.8,0.0,0.04,89.64,0.0,81.74,1602.15,1.271,4310.98,14.86,66,5,0,OP4864
10659,CAT00131,RENT000533,2023-12-23 10:06:18,33.008081,-78.709978,23.8,0.0,0.94,87.21,0.0,90.4,1136.93,0.125,4125.85,25.76,90,5,0,OP1561
10660,CAT00131,RENT000533,2023-12-25 00:00:00,36.942942,-100.650966,23.8,0.0,1.01,12.44,0.0,97.56,2085.67,1.996,2818.54,16.85,35,1,0,OP1722
10661,CAT00060,RENT000534,2023-11-27 00:00:00,38.92021,-84.118594,0.0,0.0,0.45,21.55,0.0,78.35,1199.96,1.454,1264.83,32.84,59,4,0,OP2411
10662,CAT00060,RENT000534,2023-11-27 08:50:31,48.524666,-117.042481,0.0,0.0,0.64,46.55,0.0,82.9,1915.76,1.784,4691.56,20.97,82,1,0,OP5258
10663,CAT00060,RENT000534,2023-11-27 17:41:03,25.276974,-108.242094,1.42,1.42,0.0,38.85,11.991,77.84,2890.26,0.463,638.96,20.59,44,2,1,OP8839
10664,CAT00060,RENT000534,2023-11-28 02:31:34,25.600274,-87.42991,1.42,0.0,0.06,60.51,0.0,74.46,2263.48,0.466,257.12,2.37,94,5,0,OP4336
10665,CAT00060,RENT000534,2023-11-28 11:22:06,26.662051,-94.762819,2.98,1.56,0.0,35.62,6.06,71.32,1226.22,1.612,3648.8,11.55,98,4,1,OP8827
10666,CAT00060,RENT000534,2023-11-28 20:12:37,43.320937,-85.731551,2.98,0.0,0.92,42.31,0.0,83.96,2362.18,1.496,4028.59,4.78,44,5,0,OP4497
10667,CAT00060,RENT000534,2023-11-29 05:03:09,26.897322,-119.275369,4.09,1.11,0.0,92.47,7.397,100.35,1156.63,1.578,3651.47,10.55,24,4,1,OP8664
10668,CAT00060,RENT000534,2023-11-29 13:53:41,29.780953,-73.855711,5.47,1.38,0.0,30.43,8.49,102.12,2170.54,1.501,2846.15,26.13,78,1,1,OP3472
10669,CAT00060,RENT000534,2023-11-29 22:44:12,30.350014,-97.974861,5.47,0.0,1.71,95.67,0.0,109.97,2658.72,0.39,505.36,13.04,79,4,0,OP4861
10670,CAT00060,RENT000534,2023-11-30 07:34:44,35.126122,-121.260382,8.45,2.98,0.0,61.69,10.454,92.27,2293.85,1.257,2767.48,6.81,71,3,1,OP3410
10671,CAT00060,RENT000534,2023-11-30 16:25:15,35.546781,-110.105604,8.45,0.0,0.17,23.92,0.0,73.95,2541.07,0.327,641.93,2.58,38,4,0,OP7347
10672,CAT00060,RENT000534,2023-12-01 01:15:47,29.861468,-87.266786,10.03,1.58,0.0,82.09,6.068,92.13,2384.26,0.843,977.69,17.19,81,4,1,OP2571
10673,CAT00060,RENT000534,2023-12-01 10:06:18,25.484399,-122.973436,10.89,0.86,0.0,23.23,18.149,92.66,1082.62,0.157,4037.65,34.5,48,1,1,OP2759
10674,CAT00060,RENT000534,2023-12-01 18:56:50,36.012686,-79.425812,14.5,3.61,0.0,72.23,22.99,87.02,1329.2,1.557,4714.48,12.96,81,1,1,OP6168
10675,CAT00060,RENT000534,2023-12-02 03:47:22,25.285721,-71.339168,14.5,0.0,1.88,71.09,0.0,105.82,1304.98,0.572,3382.71,10.25,77,1,0,OP2089
10676,CAT00060,RENT000534,2023-12-02 12:37:53,31.956258,-104.875983,17.57,3.07,0.0,27.29,12.437,71.83,2640.6,0.63,2321.27,39.65,37,4,1,OP7367
10677,CAT00060,RENT000534,2023-12-02 21:28:25,46.639374,-113.441283,17.57,0.0,1.01,32.86,0.0,74.45,2760.67,0.206,3011.93,27.29,85,4,0,OP2406
10678,CAT00060,RENT000534,2023-12-03 06:18:56,48.135591,-92.392807,17.57,0.0,1.39,38.72,0.0,71.45,2663.2,1.621,2795.21,4.0,74,2,0,OP8022
10679,CAT00060,RENT000534,2023-12-03 15:09:28,35.589917,-120.833861,18.12,0.55,0.0,56.6,22.439,78.81,1283.48,0.541,3391.69,27.22,55,5,1,OP7402
10680,CAT00060,RENT000534,2023-12-04 00:00:00,27.197648,-77.425807,21.4,3.28,0.0,45.86,20.35,76.82,2430.99,0.362,1485.01,19.94,96,5,1,OP2074
10681,CAT00198,RENT000535,2024-10-29 00:00:00,27.457052,-110.492071,0.0,0.0,1.63,25.65,0.0,70.53,2787.05,0.765,3231.49,24.39,90,3,0,OP9877
10682,CAT00198,RENT000535,2024-10-29 08:50:31,35.524876,-121.509605,0.5,0.5,0.0,62.52,18.091,99.79,1346.1,0.727,4226.38,1.82,75,2,1,OP9904
10683,CAT00198,RENT000535,2024-10-29 17:41:03,39.774965,-76.654528,1.36,0.86,0.0,22.13,12.452,94.44,2740.08,1.732,4127.08,25.05,22,1,1,OP3070
10684,CAT00198,RENT000535,2024-10-30 02:31:34,38.606931,-100.261204,1.36,0.0,0.02,45.06,0.0,71.36,1602.38,0.699,3835.27,10.99,85,2,0,OP7450
10685,CAT00198,RENT000535,2024-10-30 11:22:06,39.898952,-109.601547,1.36,0.0,1.4,36.36,0.0,84.67,1871.68,1.411,4231.62,18.28,78,2,0,OP5699
10686,CAT00198,RENT000535,2024-10-30 20:12:37,43.485535,-112.536829,1.36,0.0,1.08,66.44,0.0,105.19,1017.84,0.168,2181.09,2.21,98,5,0,OP1123
10687,CAT00198,RENT000535,2024-10-31 05:03:09,46.51174,-117.809638,1.36,0.0,0.8,81.13,0.0,109.77,1183.76,0.846,4181.75,3.4,37,1,0,OP9619
10688,CAT00198,RENT000535,2024-10-31 13:53:41,42.12463,-115.402545,1.36,0.0,0.69,40.21,0.0,83.08,2828.4,0.823,3144.27,8.94,46,4,0,OP4726
10689,CAT00198,RENT000535,2024-10-31 22:44:12,26.176251,-86.48961,1.36,0.0,1.69,53.06,0.0,80.43,2716.86,1.264,3182.01,6.83,45,2,0,OP7223
10690,CAT00198,RENT000535,2024-11-01 07:34:44,40.177357,-106.700305,1.36,0.0,1.6,12.52,0.0,99.14,1791.47,0.211,4377.36,9.62,91,3,0,OP5511
10691,CAT00198,RENT000535,2024-11-01 16:25:15,43.368034,-105.252387,1.36,0.0,0.52,95.46,0.0,104.66,1185.72,1.088,3108.03,17.95,41,3,0,OP4361
10692,CAT00198,RENT000535,2024-11-02 01:15:47,31.997408,-114.813633,1.36,0.0,0.06,88.5,0.0,81.0,2590.53,0.567,2380.71,36.74,49,3,0,OP8158
10693,CAT00198,RENT000535,2024-11-02 10:06:18,25.852397,-74.690896,4.58,3.22,0.0,25.29,15.793,96.92,1721.33,0.546,792.31,29.62,20,4,1,OP8191
10694,CAT00198,RENT000535,2024-11-02 18:56:50,48.115107,-73.408511,6.56,1.98,0.0,38.51,11.584,75.54,2680.23,0.269,193.61,28.7,73,5,1,OP4133
10695,CAT00198,RENT000535,2024-11-03 03:47:22,27.554975,-111.304345,6.56,0.0,0.51,29.24,0.0,91.29,2729.57,1.425,2794.17,6.42,27,5,0,OP7778
10696,CAT00198,RENT000535,2024-11-03 12:37:53,47.71334,-89.538438,10.46,3.91,0.0,78.23,5.968,88.72,1240.61,1.944,2724.83,1.49,24,3,1,OP9766
10697,CAT00198,RENT000535,2024-11-03 21:28:25,34.641122,-82.588905,10.46,0.0,1.5,74.83,0.0,82.07,2441.51,0.82,4460.07,36.07,66,3,0,OP6598
10698,CAT00198,RENT000535,2024-11-04 06:18:56,25.481103,-106.380056,10.46,0.0,0.37,28.34,0.0,92.28,1328.28,1.213,2350.02,25.19,64,1,0,OP4556
10699,CAT00198,RENT000535,2024-11-04 15:09:28,41.637079,-68.765871,11.65,1.19,0.0,36.86,23.308,98.96,2801.05,0.857,4882.65,35.29,88,5,1,OP3584
10700,CAT00198,RENT000535,2024-11-05 00:00:00,48.152006,-120.794461,11.65,0.0,0.43,27.11,0.0,100.05,1391.93,1.586,1730.05,4.03,57,5,0,OP2768
10701,CAT00076,RENT000536,2023-08-30 00:00:00,32.939232,-79.194486,0.0,0.0,1.55,49.91,0.0,102.4,2462.83,1.397,2691.07,1.79,31,5,0,OP2487
10702,CAT00076,RENT000536,2023-09-03 17:41:03,31.994712,-71.682798,1.54,1.54,0.0,31.64,11.536,81.86,2706.72,1.671,2861.2,21.24,100,4,1,OP8366
10703,CAT00076,RENT000536,2023-09-08 11:22:06,27.066028,-118.578618,3.92,2.37,0.0,81.29,23.382,105.92,2049.15,0.931,237.7,19.02,59,4,1,OP2005
10704,CAT00076,RENT000536,2023-09-13 05:03:09,43.560119,-97.839854,3.92,0.0,0.88,95.57,0.0,73.18,1680.2,1.206,3528.41,23.53,35,5,0,OP5374
10705,CAT00076,RENT000536,2023-09-17 22:44:12,48.433004,-89.975164,3.92,0.0,1.54,68.04,0.0,104.77,2846.04,0.135,4188.24,18.09,99,1,0,OP3634
10706,CAT00076,RENT000536,2023-09-22 16:25:15,31.014263,-69.601724,5.26,1.35,0.0,68.85,10.477,85.83,2709.38,0.214,4742.0,17.55,58,5,1,OP4671
10707,CAT00076,RENT000536,2023-09-27 10:06:18,37.933049,-101.487659,8.88,3.62,0.0,86.96,12.376,77.26,2426.93,1.247,4316.54,31.11,85,5,1,OP2074
10708,CAT00076,RENT000536,2023-10-02 03:47:22,26.036506,-75.925367,8.88,0.0,0.95,63.56,0.0,95.83,2538.62,1.397,3266.74,29.21,82,2,0,OP2563
10709,CAT00076,RENT000536,2023-10-06 21:28:25,34.604362,-79.246779,8.88,0.0,0.41,40.14,0.0,92.56,2056.36,1.628,2555.6,27.79,28,4,0,OP9081
10710,CAT00076,RENT000536,2023-10-11 15:09:28,32.95006,-76.662687,12.43,3.55,0.0,64.56,21.414,78.26,2330.44,1.807,1662.84,22.31,27,2,1,OP4001
10711,CAT00076,RENT000536,2023-10-16 08:50:31,29.650161,-74.911896,13.78,1.35,0.0,71.44,17.8,83.67,2990.43,1.088,3282.8,10.19,75,1,1,OP8547
10712,CAT00076,RENT000536,2023-10-21 02:31:34,48.114343,-119.39884,13.78,0.0,1.45,48.42,0.0,108.33,1317.02,1.933,4375.91,1.11,35,1,0,OP8590
10713,CAT00076,RENT000536,2023-10-25 20:12:37,43.007583,-91.138223,13.78,0.0,0.72,34.44,0.0,100.41,2600.74,0.414,2817.55,18.79,22,2,0,OP3326
10714,CAT00076,RENT000536,2023-10-30 13:53:41,48.23782,-80.136609,15.36,1.58,0.0,16.23,19.916,73.2,2310.31,0.456,3374.7,38.96,37,1,1,OP1048
10715,CAT00076,RENT000536,2023-11-04 07:34:44,44.219998,-80.880515,15.36,0.0,0.18,86.31,0.0,86.61,1858.51,1.798,318.55,26.04,35,5,0,OP2961
10716,CAT00076,RENT000536,2023-11-09 01:15:47,44.865241,-76.058923,15.36,0.0,0.78,85.03,0.0,85.58,1802.91,0.176,484.68,5.59,44,4,0,OP3058
10717,CAT00076,RENT000536,2023-11-13 18:56:50,47.855378,-85.540552,18.05,2.69,0.0,79.47,8.995,100.51,1929.33,0.871,662.86,32.72,31,1,1,OP1540
10718,CAT00076,RENT000536,2023-11-18 12:37:53,48.210215,-96.713483,18.05,0.0,0.58,38.51,0.0,100.13,2931.0,1.422,3718.03,36.18,35,4,0,OP9613
10719,CAT00076,RENT000536,2023-11-23 06:18:56,34.494556,-82.907022,21.46,3.41,0.0,62.57,18.594,73.74,1547.8,1.889,3527.99,29.08,30,2,1,OP4259
10720,CAT00076,RENT000536,2023-11-28 00:00:00,37.20364,-86.288512,21.46,0.0,0.1,58.71,0.0,95.92,2575.23,0.244,888.42,8.08,36,4,0,OP6215
10721,CAT00128,RENT000537,2025-07-16 00:00:00,46.985591,-123.071205,0.0,0.0,0.52,57.66,0.0,71.7,1251.25,0.37,2014.95,28.31,100,3,0,OP9824
10722,CAT00128,RENT000537,2025-07-16 17:41:03,44.400177,-81.02113,0.0,0.0,1.57,99.99,0.0,109.55,1223.64,0.902,3217.56,14.94,63,4,0,OP6517
10723,CAT00128,RENT000537,2025-07-17 11:22:06,35.732063,-92.047193,3.34,3.34,0.0,10.12,20.946,103.2,2138.63,0.544,3423.82,25.1,23,3,1,OP4684
10724,CAT00128,RENT000537,2025-07-18 05:03:09,39.636799,-68.582372,3.34,0.0,0.9,65.03,0.0,85.91,2037.0,1.943,2482.03,13.83,71,4,0,OP1432
10725,CAT00128,RENT000537,2025-07-18 22:44:12,25.157286,-96.873179,3.34,0.0,1.91,60.91,0.0,100.33,2189.97,0.184,4336.4,17.49,24,4,0,OP7404
10726,CAT00128,RENT000537,2025-07-19 16:25:15,39.035903,-70.128595,5.69,2.35,0.0,19.99,21.182,103.33,2713.86,1.807,1054.25,0.12,78,2,1,OP5280
10727,CAT00128,RENT000537,2025-07-20 10:06:18,42.545983,-75.540318,5.69,0.0,1.16,84.72,0.0,92.81,2352.73,1.523,1762.25,8.99,70,4,0,OP6861
10728,CAT00128,RENT000537,2025-07-21 03:47:22,38.773976,-73.354618,5.69,0.0,0.25,89.57,0.0,105.77,2039.87,1.723,4550.26,22.45,53,5,0,OP6210
10729,CAT00128,RENT000537,2025-07-21 21:28:25,40.458698,-93.252624,5.69,0.0,1.4,37.01,0.0,108.91,1559.15,1.311,3450.74,39.96,99,2,0,OP7634
10730,CAT00128,RENT000537,2025-07-22 15:09:28,35.951336,-69.086254,5.69,0.0,0.12,49.14,0.0,91.11,2039.6,1.609,2926.81,25.46,74,3,0,OP4106
10731,CAT00128,RENT000537,2025-07-23 08:50:31,26.206781,-85.760182,9.45,3.76,0.0,53.11,9.895,97.42,1738.76,1.969,3181.96,9.21,34,3,1,OP5010
10732,CAT00128,RENT000537,2025-07-24 02:31:34,45.722876,-69.84689,9.45,0.0,1.5,80.85,0.0,109.64,1517.21,1.497,2637.23,15.9,70,1,0,OP8106
10733,CAT00128,RENT000537,2025-07-24 20:12:37,32.885323,-90.375652,9.45,0.0,0.76,81.08,0.0,83.46,1116.99,1.853,2086.67,8.44,63,5,0,OP8741
10734,CAT00128,RENT000537,2025-07-25 13:53:41,42.644319,-75.769115,12.1,2.65,0.0,88.53,19.013,81.95,1040.87,1.067,1928.38,19.18,50,4,1,OP5680
10735,CAT00128,RENT000537,2025-07-26 07:34:44,31.47413,-79.209108,14.78,2.68,0.0,30.18,9.748,72.04,2736.52,1.234,182.99,27.16,56,4,1,OP7875
